city,state,lat,lon
Early,IA,42.4483,-95.1726
Early,TX,31.7419,-98.9453
Early Branch,SC,32.6289,-81.0300
Earlysville,VA,38.1578,-78.4919
Earp,CA,34.1491,-114.3393
Earth,TX,34.2415,-102.4213
Earth City,MO,38.7561,-90.4581
Easley,SC,34.8290,-82.5796
East Alton,IL,38.8803,-90.0830
East Amherst,NY,43.0292,-78.7050
East Andover,ME,44.6030,-70.7296
East Andover,NH,43.4777,-71.7596
East Arlington,VT,43.0638,-73.1389
East Aurora,NY,42.7701,-78.6020
East Baldwin,ME,43.8646,-70.6922
East Bank,WV,38.2181,-81.4431
East Barre,VT,44.1583,-72.4460
East Bend,NC,36.2032,-80.5284
East Berkshire,VT,44.9298,-72.7066
East Berlin,CT,41.6128,-72.7190
East Berlin,PA,39.9645,-77.0073
East Bernard,TX,29.4705,-96.1211
East Berne,NY,42.6191,-74.0555
East Bernstadt,KY,37.1908,-84.1457
East Bethany,NY,42.9166,-78.1342
East Bloomfield,NY,42.8950,-77.4350
East Blue Hill,ME,44.4958,-68.5022
East Boothbay,ME,43.8262,-69.5939
East Boston,MA,42.3750,-71.0397
East Brady,PA,40.9744,-79.6302
East Branch,NY,41.9844,-75.1252
East Bridgewater,MA,42.0315,-70.9450
East Brookfield,MA,42.2193,-72.0481
East Brunswick,NJ,40.4284,-74.4064
East Burke,VT,44.6078,-71.9357
East Butler,PA,40.8778,-79.8467
East Calais,VT,44.3556,-72.4398
East Canaan,CT,42.0117,-73.2785
East Candia,NH,43.0481,-71.2492
East Canton,OH,40.7850,-81.2783
East Carbon,UT,39.5461,-110.4113
East Carondelet,IL,38.5349,-90.2208
East Charleston,VT,44.8299,-71.9763
East Chatham,NY,42.4330,-73.4903
East Chicago,IN,41.6349,-87.4627
East China,MI,42.7789,-82.5342
East Claridon,OH,41.5325,-81.1158
East Concord,NY,42.5466,-78.6110
East Corinth,VT,44.0619,-72.2151
East Dennis,MA,41.7425,-70.1625
East Derry,NH,42.8944,-71.2917
East Dixfield,ME,44.5733,-70.3042
East Dorset,VT,43.2370,-73.0081
East Dover,VT,42.9505,-72.7830
East Dublin,GA,32.5475,-82.8683
East Dubuque,IL,42.4875,-90.6046
East Durham,NY,42.3860,-74.1117
East Earl,PA,40.1395,-76.0276
East Ellijay,GA,34.6826,-84.4731
East Ellsworth,WI,44.7342,-92.4678
East Elmhurst,NY,40.7613,-73.8739
East Enterprise,IN,38.8728,-84.9881
East Fairfield,VT,44.8018,-72.9110
East Falmouth,MA,41.5850,-70.5652
East Flat Rock,NC,35.2799,-82.4204
East Freedom,PA,40.3282,-78.4475
East Freetown,MA,41.7635,-70.9677
East Fultonham,OH,39.8500,-82.1222
East Galesburg,IL,40.9478,-90.3100
East Glacier Park,MT,48.4600,-113.3173
East Glastonbury,CT,41.6942,-72.5342
East Granby,CT,41.9322,-72.7459
East Grand Forks,MN,47.9318,-97.0213
East Greenbush,NY,42.5951,-73.6826
East Greenville,PA,40.4119,-75.5056
East Greenwich,RI,41.6498,-71.4740
East Haddam,CT,41.4696,-72.4059
East Hampstead,NH,42.8877,-71.1280
East Hampton,CT,41.5761,-72.5093
East Hampton,NY,40.9930,-72.1790
East Hanover,NJ,40.8192,-74.3636
East Hardwick,VT,44.5288,-72.3034
East Hartford,CT,41.7803,-72.6180
East Hartland,CT,42.0016,-72.9242
East Haven,CT,41.2805,-72.8741
East Haven,VT,44.6517,-71.8675
East Helena,MT,46.5973,-111.9051
East Hickory,PA,41.5691,-79.3855
East Homer,NY,42.6661,-76.1019
East Irvine,CA,33.6758,-117.7589
East Islip,NY,40.7282,-73.1805
East Jewett,NY,42.2806,-74.2080
East Jordan,MI,45.1539,-85.1387
East Killingly,CT,41.8488,-71.7985
East Lansing,MI,42.7388,-84.4764
East Leroy,MI,42.1961,-85.2311
East Liberty,OH,40.3077,-83.5862
East Livermore,ME,44.3994,-70.1303
East Liverpool,OH,40.6459,-80.5787
East Longmeadow,MA,42.0672,-72.5056
East Lyme,CT,41.3668,-72.2330
East Lynn,IL,40.4664,-87.8000
East Lynn,WV,38.1995,-82.3279
East Lynne,MO,38.6683,-94.2292
East Machias,ME,44.7424,-67.3821
East Mansfield,MA,42.0231,-71.1778
East Marion,NY,41.1264,-72.3419
East Mc Keesport,PA,40.3839,-79.8079
East Meadow,NY,40.7149,-73.5561
East Meredith,NY,42.4101,-74.8987
East Middlebury,VT,43.9733,-73.1067
East Millinocket,ME,45.6300,-68.5728
East Millsboro,PA,39.9822,-79.9664
East Moline,IL,41.5118,-90.4321
East Montpelier,VT,44.2828,-72.4926
East Moriches,NY,40.8090,-72.7538
East Nassau,NY,42.5352,-73.4984
East New Market,MD,38.5921,-75.9568
East Newport,ME,44.8208,-69.2231
East Northport,NY,40.8671,-73.3195
East Norwich,NY,40.8472,-73.5349
East Olympia,WA,46.9678,-122.8344
East Orange,NJ,40.7696,-74.2077
East Orland,ME,44.5725,-68.7017
East Orleans,MA,41.7850,-69.9708
East Otis,MA,42.1733,-73.0350
East Otto,NY,42.3971,-78.7432
East Palatka,FL,29.6609,-81.5879
East Palestine,OH,40.8406,-80.5465
East Parsonsfield,ME,43.7275,-70.9156
East Pembroke,NY,42.9956,-78.3103
East Peoria,IL,40.6731,-89.5514
East Petersburg,PA,40.1008,-76.3512
East Pharsalia,NY,42.5581,-75.7175
East Pittsburgh,PA,40.4036,-79.8389
East Point,KY,37.7086,-82.8288
East Poland,ME,44.0706,-70.3286
East Poultney,VT,43.5264,-73.2050
East Prairie,MO,36.7776,-89.3726
East Princeton,MA,42.4728,-71.8394
East Prospect,PA,39.9719,-76.5203
East Providence,RI,41.8138,-71.3688
East Quogue,NY,40.8428,-72.5813
East Randolph,NY,42.1728,-78.9481
East Randolph,VT,43.9553,-72.5487
East Rochester,NY,43.1128,-77.4906
East Rochester,OH,40.7563,-81.0175
East Rockaway,NY,40.6404,-73.6674
East Rutherford,NJ,40.8385,-74.1041
East Ryegate,VT,44.1935,-72.0727
East Saint Johnsbury,VT,44.4386,-71.9461
East Saint Louis,IL,38.6315,-90.1381
East Sandwich,MA,41.6846,-70.4682
East Schodack,NY,42.5619,-73.6339
East Setauket,NY,40.9300,-73.1015
East Smethport,PA,41.8086,-78.4197
East Smithfield,PA,41.8631,-76.6172
East Sparta,OH,40.6971,-81.3687
East Spencer,NC,35.6817,-80.4325
East Springfield,NY,42.8329,-74.7597
East Springfield,OH,40.4506,-80.8606
East Springfield,PA,41.9794,-80.4303
East Stone Gap,VA,36.8667,-82.7425
East Stroudsburg,PA,41.0367,-75.1735
East Syracuse,NY,43.0734,-76.0558
East Tallassee,AL,32.6072,-85.8081
East Taunton,MA,41.8736,-71.0192
East Tawas,MI,44.3008,-83.4776
East Templeton,MA,42.5631,-72.0375
East Texas,PA,40.5475,-75.5617
East Thetford,VT,43.8258,-72.1967
East Troy,WI,42.8035,-88.4092
East Vandergrift,PA,40.5981,-79.5614
East Vassalboro,ME,44.4478,-69.6064
East Wakefield,NH,43.6410,-71.0077
East Wallingford,VT,43.4461,-72.8844
East Walpole,MA,42.1532,-71.2179
East Wareham,MA,41.7682,-70.6532
East Waterboro,ME,43.5995,-70.6906
East Waterford,PA,40.3542,-77.6528
East Wenatchee,WA,47.4186,-120.2731
East Weymouth,MA,42.2116,-70.9317
East Williamson,NY,43.2306,-77.1456
East Wilton,ME,44.6158,-70.1933
East Windsor,CT,41.9099,-72.6029
East Windsor Hill,CT,41.8603,-72.6036
East Winthrop,ME,44.3217,-69.8969
East Woodstock,CT,41.9836,-71.9778
East Worcester,NY,42.6214,-74.6763
Eastaboga,AL,33.6031,-85.9608
Eastabuchie,MS,31.4711,-89.2308
Eastanollee,GA,34.5037,-83.2587
Eastchester,NY,40.9550,-73.8086
Eastern,KY,37.5324,-82.8265
Eastford,CT,41.8771,-72.0895
Eastham,MA,41.8408,-69.9849
Easthampton,MA,42.2643,-72.6799
Eastlake,CO,39.9297,-104.9489
Eastlake,MI,44.2444,-86.2961
Eastlake,OH,41.6498,-81.4479
Eastlake Weir,FL,29.0200,-81.9083
Eastland,TX,32.3994,-98.8071
Eastman,GA,32.2084,-83.1860
Eastman,WI,43.1959,-91.0193
Easton,CT,41.2523,-73.2871
Easton,IL,40.2355,-89.8464
Easton,KS,39.3621,-95.0544
Easton,MA,42.0244,-71.1292
Easton,MD,38.7768,-76.0758
Easton,ME,46.6357,-67.9018
Easton,MN,43.7581,-93.9340
Easton,MO,39.7517,-94.6582
Easton,PA,40.7533,-75.2517
Easton,TX,32.3867,-94.5856
Easton,WA,47.2372,-121.1778
Eastover,SC,33.9153,-80.6996
Eastpoint,FL,29.7339,-84.8701
Eastpointe,MI,42.4658,-82.9459
Eastport,ID,48.9994,-116.1803
Eastport,ME,44.9200,-67.0074
Eastport,MI,45.1072,-85.3500
Eastport,NY,40.8099,-72.7054
Eastsound,WA,48.6656,-122.9370
Eastview,KY,37.6148,-86.1192
Eastville,VA,37.3525,-75.9461
Eastwood,KY,38.2331,-85.4558
Eaton,CO,40.5273,-104.7146
Eaton,IN,40.3377,-85.3544
Eaton,NY,42.8484,-75.6314
Eaton,OH,39.7426,-84.6508
Eaton,TN,35.9689,-89.1319
Eaton Center,NH,43.9092,-71.0842
Eaton Park,FL,28.0083,-81.9078
Eaton Rapids,MI,42.5166,-84.6565
Eatonton,GA,33.3127,-83.3628
Eatontown,NJ,40.3028,-74.0698
Eatonville,WA,46.8708,-122.2696
Eau Claire,MI,42.0151,-86.2972
Eau Claire,PA,41.1348,-79.7981
Eau Claire,WI,44.7840,-91.4877
Eau Galle,WI,44.7214,-92.0408
Eben Junction,MI,46.3517,-87.0328
Ebensburg,PA,40.4801,-78.7263
Ebervale,PA,40.9861,-75.9417
Ebony,VA,36.5850,-77.9994
Ebro,FL,30.4352,-85.8881
Eccles,WV,37.7831,-81.2661
Echo,LA,31.1100,-92.2417
Echo,MN,44.6310,-95.4182
Echo,OR,45.7411,-119.1949
Echo,UT,40.9778,-111.4425
Echo Lake,CA,38.8103,-120.0705
Echola,AL,33.3166,-87.8072
Eckerman,MI,46.3466,-85.1626
Eckert,CO,38.8450,-107.9625
Eckerty,IN,38.3185,-86.6059
Eckhart Mines,MD,39.6525,-78.8972
Eckley,CO,40.1138,-102.4828
Eckman,WV,37.4044,-81.4644
Eclectic,AL,32.6542,-86.0316
Ecleto,TX,29.0201,-97.7412
Economy,IN,39.9712,-85.0878
Ecorse,MI,42.2519,-83.1489
Ecru,MS,34.3371,-88.9560
Ector,TX,33.5819,-96.2735
Edcouch,TX,26.3042,-97.9755
Eddington,ME,44.8206,-68.6188
Eddy,TX,31.3267,-97.2709
Eddyville,IA,41.1533,-92.6221
Eddyville,IL,37.5244,-88.5949
Eddyville,KY,37.0664,-88.0494
Eddyville,NE,41.0079,-99.6810
Eddyville,OR,44.6371,-123.7531
Edelstein,IL,40.9454,-89.5858
Eden,AZ,33.0286,-109.9537
Eden,GA,32.1736,-81.3908
Eden,ID,42.5804,-114.1628
Eden,MD,38.2762,-75.6482
Eden,NC,36.5000,-79.7590
Eden,NY,42.6506,-78.8781
Eden,SD,45.6211,-97.3741
Eden,TX,31.2192,-99.8407
Eden,UT,41.3303,-111.8558
Eden,VT,44.7343,-72.5863
Eden,WI,43.6959,-88.3266
Eden Mills,VT,44.6931,-72.5134
Eden Prairie,MN,44.8574,-93.4376
Eden Valley,MN,45.3020,-94.6039
Edenton,NC,36.0908,-76.6224
Edenville,MI,43.8028,-84.3962
Edgar,FL,29.6236,-81.8906
Edgar,MT,45.4647,-108.8517
Edgar,NE,40.3652,-97.9727
Edgar,WI,44.9038,-89.9980
Edgar Springs,MO,37.7365,-91.8906
Edgard,LA,30.0319,-90.5817
Edgarton,WV,37.5803,-82.1047
Edgartown,MA,41.3889,-70.5339
Edgecomb,ME,43.9792,-69.6197
Edgefield,SC,33.8056,-81.9660
Edgeley,ND,46.3250,-98.7083
Edgemont,AR,35.6230,-92.1995
Edgemont,PA,39.9747,-75.4508
Edgemont,SD,43.2874,-103.8110
Edgemoor,SC,34.7970,-80.9891
Edgerton,KS,38.7811,-95.0094
Edgerton,MN,43.8824,-96.1463
Edgerton,MO,39.4742,-94.6352
Edgerton,OH,41.4425,-84.7349
Edgerton,WI,42.8386,-89.0642
Edgerton,WY,43.4131,-106.2489
Edgewater,FL,28.9818,-80.9103
Edgewater,MD,38.9225,-76.5404
Edgewater,NJ,40.8317,-73.9738
Edgewater,WI,45.7422,-91.4750
Edgewood,IA,42.6541,-91.3950
Edgewood,IL,38.9132,-88.6639
Edgewood,MD,39.4277,-76.3055
Edgewood,NM,35.0776,-106.1872
Edgewood,TX,32.7003,-95.8780
Edina,MO,40.1795,-92.1455
Edinboro,PA,41.8756,-80.1356
Edinburg,IL,39.6612,-89.3779
Edinburg,ND,48.4902,-97.8902
Edinburg,PA,41.0276,-80.4632
Edinburg,TX,26.3042,-98.1569
Edinburg,VA,38.8432,-78.6003
Edinburgh,IN,39.3626,-85.9707
Edison,CA,35.3475,-118.8708
Edison,GA,31.5581,-84.7383
Edison,NE,40.2802,-99.7860
Edison,NJ,40.5171,-74.3973
Edison,OH,40.5905,-82.9023
Edisto Island,SC,32.5486,-80.3070
Edmeston,NY,42.7303,-75.2525
Edmond,OK,35.6800,-97.5300
Edmond,WV,38.0544,-81.0326
Edmonds,WA,47.8007,-122.3669
Edmondson,AR,35.0223,-90.3287
Edmonson,TX,34.2825,-101.8997
Edmonton,KY,36.9852,-85.5927
Edmore,MI,43.4116,-85.0280
Edmore,ND,48.4308,-98.4458
Edmund,WI,42.9675,-90.2644
Edna,KS,37.0561,-95.3442
Edna,TX,28.9527,-96.6488
Edneyville,NC,35.3939,-82.3408
Edon,OH,41.5842,-84.7570
Edroy,TX,27.9733,-97.6758
Edson,KS,39.3579,-101.5210
Edwall,WA,47.5379,-117.9071
Edward,NC,35.3236,-76.8794
Edwards,CA,34.9305,-117.9154
Edwards,CO,39.6450,-106.5936
Edwards,IL,40.7644,-89.7053
Edwards,MO,38.1906,-93.1471
Edwards,MS,32.3160,-90.5984
Edwards,NY,44.3110,-75.2522
Edwardsburg,MI,41.7913,-86.0263
Edwardsport,IN,38.8106,-87.2519
Edwardsville,AL,33.7072,-85.5092
Edwardsville,IL,38.8050,-89.9637
Edwardsville,KS,39.0587,-94.8255
Edwardsville,VA,37.9064,-76.3656
Eek,AK,60.2151,-162.0323
Effie,LA,31.1896,-92.1942
Effie,MN,47.8472,-93.5799
Effingham,IL,39.1217,-88.5611
Effingham,KS,39.5023,-95.4198
Effingham,NH,43.7212,-71.0021
Effingham,SC,34.0946,-79.7918
Effort,PA,40.9669,-75.4523
Efland,NC,36.0912,-79.1884
Egan,LA,30.2510,-92.5002
Egan,SD,43.9866,-96.6493
Egegik,AK,58.2062,-157.3422
Egeland,ND,48.6355,-99.1115
Egg Harbor,WI,45.0100,-87.2805
Egg Harbor City,NJ,39.5331,-74.6177
Egg Harbor Township,NJ,39.4136,-74.5889
Eggleston,VA,37.2906,-80.6528
Eglin Afb,FL,30.4794,-86.6160
Eglon,WV,39.2925,-79.5109
Egnar,CO,37.9344,-108.9299
Egypt,AR,35.8681,-90.9456
Egypt,TX,29.4047,-96.2367
Ehrenberg,AZ,33.6042,-114.5244
Ehrhardt,SC,33.1044,-81.0221
Eidson,TN,36.4995,-83.0827
Eielson Afb,AK,64.6735,-147.0805
Eight Mile,AL,30.7951,-88.1823
Eighty Eight,KY,36.9392,-85.8281
Eighty Four,PA,40.1868,-80.0627
Eitzen,MN,43.5081,-91.4614
Ekalaka,MT,45.8805,-104.5040
Ekron,KY,37.9113,-86.1542
Ekwok,AK,59.3628,-157.4782
El Cajon,CA,32.7777,-116.9191
El Campo,TX,29.2008,-96.2743
El Centro,CA,32.7893,-115.5665
El Cerrito,CA,37.9156,-122.2985
El Dorado,AR,33.2073,-92.6629
El Dorado,CA,38.6828,-120.8467
El Dorado,KS,37.8226,-96.8543
El Dorado Hills,CA,38.6851,-121.0685
El Dorado Springs,MO,37.8585,-94.0301
El Granada,CA,37.5028,-122.4683
El Indio,TX,28.5117,-100.3108
El Jobean,FL,26.9761,-82.1996
El Mirage,AZ,33.6082,-112.3241
El Monte,CA,34.0791,-118.0371
El Nido,CA,37.1345,-120.4832
El Paso,AR,35.1142,-92.0901
El Paso,IL,40.7389,-89.0120
El Paso,TX,31.7584,-106.4783
El Portal,CA,37.6747,-119.7831
El Prado,NM,36.4317,-105.5750
El Reno,OK,35.5335,-97.9591
El Rito,NM,36.3647,-106.2192
El Segundo,CA,33.9243,-118.4119
El Sobrante,CA,37.9693,-122.2901
El Toro,CA,33.6258,-117.6928
El Verano,CA,38.2978,-122.4906
Elaine,AR,34.3087,-90.8735
Eland,WI,44.8309,-89.2461
Elba,AL,31.4137,-86.0777
Elba,NE,41.2864,-98.5756
Elba,NY,43.0897,-78.1704
Elbe,WA,46.7666,-122.1503
Elberfeld,IN,38.2053,-87.4179
Elberon,IA,42.0088,-92.3314
Elberon,VA,37.0701,-76.8337
Elbert,CO,39.0969,-104.5746
Elbert,WV,37.3181,-81.5442
Elberta,AL,30.3942,-87.5890
Elberta,MI,44.6194,-86.2264
Elberta,UT,39.9528,-111.9556
Elberton,GA,34.1082,-82.8448
Elbing,KS,38.0462,-97.1128
Elbow Lake,MN,45.9953,-95.9671
Elbridge,NY,43.0252,-76.4352
Elburn,IL,41.8824,-88.4611
Elcho,WI,45.4409,-89.1516
Elco,PA,40.0797,-79.8758
Eldena,IL,41.7711,-89.4100
Elderon,WI,44.7839,-89.2447
Elderton,PA,40.6950,-79.3417
Eldon,IA,40.9261,-92.2268
Eldon,MO,38.3401,-92.5736
Eldora,IA,42.3572,-93.1037
Eldorado,IL,37.8139,-88.4434
Eldorado,OH,39.8882,-84.6786
Eldorado,OK,34.4727,-99.6460
Eldorado,TX,30.8667,-100.5889
Eldorado,WI,43.8415,-88.6388
Eldorado Springs,CO,39.9325,-105.2764
Eldred,IL,39.2836,-90.5329
Eldred,NY,41.5328,-74.8968
Eldred,PA,41.9489,-78.3884
Eldridge,AL,33.9315,-87.6194
Eldridge,CA,38.3489,-122.5097
Eldridge,IA,41.6635,-90.5634
Eldridge,MO,37.8346,-92.7382
Eleanor,WV,38.5367,-81.9317
Electra,TX,34.0362,-98.9155
Electric City,WA,47.9264,-119.0367
Eleele,HI,21.9230,-159.5381
Elephant Butte,NM,33.1450,-107.1883
Eleroy,IL,42.3325,-89.7606
Eleva,WI,44.5985,-91.4804
Elfers,FL,28.2164,-82.7225
Elfin Cove,AK,58.1950,-136.3583
Elfrida,AZ,31.7139,-109.6193
Elgin,AZ,31.6600,-110.6114
Elgin,IA,42.9548,-91.6454
Elgin,IL,42.0384,-88.2606
Elgin,MN,44.1358,-92.2535
Elgin,ND,46.4113,-101.8351
Elgin,NE,41.9732,-98.0751
Elgin,OH,40.7425,-84.4758
Elgin,OK,34.7720,-98.4073
Elgin,OR,45.5941,-117.9112
Elgin,PA,41.9031,-79.7439
Elgin,SC,34.1620,-80.8113
Elgin,TN,36.3322,-84.6063
Elgin,TX,30.3231,-97.3737
Elida,NM,33.9405,-103.6323
Elim,AK,64.6217,-162.2604
Eliot,ME,43.1309,-70.7822
Elizabeth,AR,36.3238,-92.0934
Elizabeth,CO,39.3836,-104.5920
Elizabeth,IL,42.3089,-90.1986
Elizabeth,IN,38.1244,-85.9589
Elizabeth,LA,30.8683,-92.7928
Elizabeth,MN,46.4062,-96.0851
Elizabeth,NJ,40.6717,-74.2043
Elizabeth,PA,40.2656,-79.8568
Elizabeth,WV,39.0566,-81.3989
Elizabeth City,NC,36.3019,-76.2236
Elizabethton,TN,36.3445,-82.2015
Elizabethtown,IL,37.4665,-88.2867
Elizabethtown,IN,39.1243,-85.8153
Elizabethtown,KY,37.7070,-85.8590
Elizabethtown,NC,34.6471,-78.5747
Elizabethtown,NY,44.2245,-73.6011
Elizabethtown,PA,40.1553,-76.6025
Elizabethville,PA,40.5550,-76.8355
Elizaville,KY,38.4194,-83.8256
Elizaville,NY,42.0902,-73.7818
Elk,CA,39.1604,-123.7240
Elk,WA,48.0205,-117.2963
Elk City,ID,45.8889,-115.3592
Elk City,KS,37.3146,-95.9135
Elk City,OK,35.4104,-99.4211
Elk Creek,CA,39.5989,-122.5572
Elk Creek,MO,37.2171,-91.9988
Elk Creek,NE,40.2977,-96.1421
Elk Creek,VA,36.7306,-81.1915
Elk Falls,KS,37.3745,-96.1959
Elk Garden,WV,39.3631,-79.1539
Elk Grove,CA,38.4127,-121.3599
Elk Grove Village,IL,42.0056,-88.0128
Elk Horn,IA,41.5829,-95.0700
Elk Horn,KY,37.3393,-85.1918
Elk Mills,MD,39.6586,-75.8264
Elk Mound,WI,44.8670,-91.6752
Elk Mountain,WY,41.6875,-106.4128
Elk Park,NC,36.1646,-81.9639
Elk Point,SD,42.7382,-96.6870
Elk Rapids,MI,44.8955,-85.4082
Elk River,ID,46.7830,-116.1799
Elk River,MN,45.3136,-93.5814
Elka Park,NY,42.1643,-74.1245
Elkader,IA,42.8496,-91.4143
Elkfork,KY,37.9404,-83.0771
Elkhart,IA,41.8114,-93.4855
Elkhart,IL,40.0024,-89.4749
Elkhart,IN,41.7101,-85.9729
Elkhart,KS,37.0154,-101.9012
Elkhart,TX,31.6351,-95.5532
Elkhart Lake,WI,43.8436,-87.9767
Elkhorn,NE,41.2756,-96.2431
Elkhorn,WI,42.7009,-88.5462
Elkhorn,WV,37.3856,-81.4111
Elkhorn City,KY,37.3026,-82.3533
Elkin,NC,36.2872,-80.8554
Elkins,AR,36.0177,-94.0073
Elkins,NH,43.4208,-71.9378
Elkins,WV,38.9253,-79.8471
Elkins Park,PA,40.0731,-75.1250
Elkland,MO,37.4336,-93.0210
Elkland,PA,41.9882,-77.3134
Elkmont,AL,34.9152,-86.9105
Elko,GA,32.3336,-83.7304
Elko,MN,44.5894,-93.3836
Elko,NV,40.8262,-115.7247
Elko,SC,33.3803,-81.3797
Elkport,IA,42.7399,-91.2839
Elkridge,MD,39.2125,-76.7139
Elkton,FL,29.7882,-81.4620
Elkton,KY,36.9094,-87.1678
Elkton,MD,39.6264,-75.8458
Elkton,MI,43.8344,-83.1786
Elkton,MN,43.6348,-92.7104
Elkton,OH,40.7619,-80.6989
Elkton,OR,43.6378,-123.5900
Elkton,SD,44.2350,-96.5011
Elkton,TN,35.0522,-86.8886
Elkton,VA,38.4025,-78.6321
Elkview,WV,38.4323,-81.4817
Elkville,IL,37.9155,-89.2336
Elkwood,VA,38.4652,-77.8170
Ellabell,GA,32.1273,-81.4983
Ellamore,WV,38.9340,-80.0926
Ellaville,GA,32.2390,-84.3039
Ellenboro,NC,35.3344,-81.7707
Ellenboro,WV,39.2824,-81.0604
Ellenburg,NY,44.8939,-73.8369
Ellenburg Center,NY,44.8444,-73.8685
Ellenburg Depot,NY,44.9163,-73.7876
Ellendale,DE,38.8057,-75.4056
Ellendale,MN,43.8826,-93.3195
Ellendale,ND,46.0073,-98.5138
Ellendale,TN,35.2306,-89.8258
Ellensburg,WA,46.9996,-120.5163
Ellenton,FL,27.5382,-82.5006
Ellenton,GA,31.1758,-83.5875
Ellenville,NY,41.7218,-74.4141
Ellenwood,GA,33.6100,-84.2881
Ellerbe,NC,35.0914,-79.7524
Ellerslie,GA,32.6617,-84.8772
Ellerslie,MD,39.7206,-78.7744
Ellery,IL,38.3650,-88.1335
Ellettsville,IN,39.2545,-86.6196
Ellicott City,MD,39.2672,-76.7986
Ellicottville,NY,42.2959,-78.6606
Ellijay,GA,34.6725,-84.5003
Ellinger,TX,29.8459,-96.6966
Ellington,CT,41.9114,-72.4626
Ellington,MO,37.2398,-90.9589
Ellington,NY,42.2167,-79.1081
Ellinwood,KS,38.3565,-98.5849
Elliott,IA,41.1306,-95.1602
Elliott,IL,40.4647,-88.2722
Elliott,MS,33.6833,-89.7492
Elliott,SC,34.1171,-80.1754
Elliottsburg,PA,40.3624,-77.2703
Elliottville,KY,38.1828,-83.2758
Ellis,ID,44.8788,-114.0016
Ellis,KS,38.9471,-99.5285
Ellis Grove,IL,38.0054,-89.9008
Ellisburg,NY,43.7372,-76.1259
Ellison Bay,WI,45.2572,-87.0512
Elliston,MT,46.5622,-112.4300
Elliston,VA,37.2127,-80.2497
Ellisville,IL,40.6047,-90.2875
Ellisville,MS,31.5797,-89.2231
Elloree,SC,33.4906,-80.5678
Ellsinore,MO,36.9453,-90.7485
Ellston,IA,40.8505,-94.0841
Ellsworth,IA,42.3009,-93.5490
Ellsworth,IL,40.4432,-88.7371
Ellsworth,KS,38.7312,-98.2057
Ellsworth,ME,44.5548,-68.4121
Ellsworth,MI,45.1599,-85.2633
Ellsworth,MN,43.5265,-96.0112
Ellsworth,NE,42.1697,-102.4724
Ellsworth,OH,41.0242,-80.8575
Ellsworth,PA,40.1073,-80.0204
Ellsworth,WI,44.7302,-92.4890
Ellsworth Afb,SD,44.1447,-103.0759
Ellwood City,PA,40.8590,-80.2746
Elm,PA,40.2039,-76.3492
Elm City,NC,35.8110,-77.8560
Elm Creek,NE,40.7301,-99.3728
Elm Grove,LA,32.3886,-93.5026
Elm Grove,WI,43.0479,-88.0854
Elm Hall,MI,43.3650,-84.8353
Elm Mott,TX,31.6725,-97.1138
Elm Springs,AR,36.2061,-94.2342
Elma,IA,43.2786,-92.3981
Elma,NY,42.8340,-78.6343
Elma,WA,47.0058,-123.3997
Elmaton,TX,28.8321,-96.1335
Elmdale,KS,38.3779,-96.6675
Elmendorf,TX,29.2308,-98.3720
Elmendorf Afb,AK,61.2515,-149.8127
Elmer,LA,31.1465,-92.7171
Elmer,MO,39.9415,-92.6424
Elmer,NJ,39.5691,-75.1630
Elmer,OK,34.5137,-99.3167
Elmer City,WA,47.9981,-118.9533
Elmhurst,IL,41.8927,-87.9410
Elmhurst,NY,40.7404,-73.8786
Elmhurst,PA,41.3778,-75.5450
Elmira,CA,38.3483,-121.9089
Elmira,MI,45.0346,-84.8303
Elmira,NY,42.1008,-76.8120
Elmira,OR,44.0873,-123.3671
Elmo,MO,40.5185,-95.1236
Elmo,MT,47.8185,-114.3439
Elmo,TX,32.7219,-96.1647
Elmo,UT,39.3897,-110.8144
Elmont,NY,40.6996,-73.7058
Elmora,PA,40.5925,-78.7406
Elmore,AL,32.5454,-86.3161
Elmore,MN,43.5201,-94.0984
Elmore,OH,41.4681,-83.2767
Elmore City,OK,34.6228,-97.3961
Elmsford,NY,41.0572,-73.8136
Elmwood,IL,40.7726,-89.9289
Elmwood,MA,42.0097,-70.9625
Elmwood,NE,40.8378,-96.2944
Elmwood,TN,36.2355,-85.8808
Elmwood,WI,44.7561,-92.2022
Elmwood Park,IL,41.9219,-87.8083
Elmwood Park,NJ,40.9069,-74.1209
Elnora,IN,38.8223,-87.0652
Elon,NC,36.1466,-79.5023
Elora,TN,35.0295,-86.3481
Eloy,AZ,32.7509,-111.5833
Elrama,PA,40.2519,-79.9253
Elrod,AL,33.3437,-87.8014
Elrosa,MN,45.5628,-94.9469
Elroy,WI,43.7516,-90.2889
Elsa,TX,26.2931,-97.9928
Elsah,IL,38.9613,-90.3319
Elsberry,MO,39.1590,-90.8160
Elsie,MI,43.0869,-84.3910
Elsie,NE,40.8596,-101.3700
Elsinore,UT,38.6828,-112.1475
Elsmere,NE,42.2650,-100.2824
Elsmore,KS,37.8035,-95.1546
Elton,LA,30.4715,-92.6996
Elton,PA,40.2797,-78.8025
Elton,WI,45.1562,-88.8837
Elton,WV,37.8468,-80.8252
Eltopia,WA,46.4750,-119.1013
Elvaston,IL,40.4066,-91.2164
Elverson,PA,40.1568,-75.7866
Elverta,CA,38.7164,-121.4310
Elwell,MI,43.4106,-84.7631
Elwin,IL,39.7789,-88.9800
